# KMTN_V
# energy
# KMTNet V
3000	0.00208728
3010	0.00236433
3020	0.00207654
3030	0.00168068
3040	0.00188181
3050	0.00239051
3060	0.00164629
3070	0.00176326
3080	0.00164906
3090	0.00155641
3100	0.00172569
3110	0.00140279
3120	0.0016787
3130	0.00153748
3140	0.00112941
3150	0.00129057
3160	0.0020348
3170	0.00172472
3180	0.00168941
3190	0.00148147
3200	0.00128961
3210	0.00136949
3220	0.00163748
3230	0.00188907
3240	0.00198389
3250	0.00122257
3260	0.000613079
3270	0.00094094
3280	0.00115982
3290	0.0013657
3300	0.0015738
3310	0.00162129
3320	0.00164139
3330	0.00177062
3340	0.0015134
3350	0.00102904
3360	0.00126749
3370	0.00153782
3380	0.0011838
3390	0.000821881
3400	0.00128147
3410	0.00124298
3420	0.00107848
3430	0.00112133
3440	0.00117269
3450	0.000852971
3460	0.000522979
3470	0.00061153
3480	0.000736385
3490	0.000807338
3500	0.00110365
3510	0.000742032
3520	0.000626396
3530	0.00072204
3540	0.000643525
3550	0.000359616
3560	0.000464554
3570	0.000751681
3580	0.000851844
3590	0.000711761
3600	0.000589063
3610	0.000681233
3620	0.000575234
3630	0.000817139
3640	0.000830589
3650	0.000624137
3660	0.000623555
3670	0.000919809
3680	0.000670379
3690	0.000568693
3700	0.000585276
3710	0.000625401
3720	0.000712813
3730	0.000605251
3740	0.00085633
3750	0.00093751
3760	0.000789973
3770	0.000791774
3780	0.00108945
3790	0.000401577
3800	0.000553599
3810	0.000894156
3820	0.000747944
3830	0.00046884
3840	0.000561939
3850	0.000458542
3860	0.000796207
3870	0.00110969
3880	0.000809579
3890	0.000441394
3900	0.000634872
3910	0.000935497
3920	0.000901715
3930	0.000661377
3940	0.000661955
3950	0.000710299
3960	0.000916533
3970	0.000799782
3980	0.000562131
3990	0.000585503
4000	0.000639746
4010	0.000437725
4020	0.000508702
4030	0.000584316
4040	0.000544041
4050	0.000657607
4060	0.000652388
4070	0.000532952
4080	0.000497742
4090	0.000555141
4100	0.000598394
4110	0.000639465
4120	0.000633597
4130	0.00061198
4140	0.000661509
4150	0.000694999
4160	0.000532796
4170	0.000557783
4180	0.000684738
4190	0.000713062
4200	0.000650162
4210	0.000655791
4220	0.000738947
4230	0.000620931
4240	0.000655833
4250	0.000683298
4260	0.000566073
4270	0.000606244
4280	0.000563624
4290	0.000536259
4300	0.000575856
4310	0.000648383
4320	0.000673459
4330	0.000625465
4340	0.00067808
4350	0.000712134
4360	0.00070247
4370	0.000689738
4380	0.000645419
4390	0.000670191
4400	0.000716061
4410	0.000712155
4420	0.000710645
4430	0.000832331
4440	0.000843794
4450	0.000850627
4460	0.000800521
4470	0.000778289
4480	0.000897338
4490	0.000958808
4500	0.000893532
4510	0.000816428
4520	0.000825701
4530	0.00091133
4540	0.000970251
4550	0.0010651
4560	0.00106029
4570	0.00108981
4580	0.00118212
4590	0.00116352
4600	0.00111166
4610	0.00111104
4620	0.0011508
4630	0.00122214
4640	0.00129362
4650	0.00123492
4660	0.0011952
4670	0.00116326
4680	0.00112389
4690	0.00113503
4700	0.00128957
4710	0.00125462
4720	0.0013059
4730	0.00147072
4740	0.00160339
4750	0.00161531
4760	0.00181555
4770	0.00195827
4780	0.00206812
4790	0.00212987
4800	0.00211861
4810	0.00223935
4820	0.00214885
4830	0.00230416
4840	0.00256995
4850	0.00262241
4860	0.00271109
4870	0.0030242
4880	0.00317889
4890	0.00331137
4900	0.00359337
4910	0.00388562
4920	0.00426639
4930	0.00469799
4940	0.00518042
4950	0.00580889
4960	0.00669616
4970	0.0077585
4980	0.0091282
4990	0.0110064
5000	0.0134813
5010	0.0166719
5020	0.0209822
5030	0.0265405
5040	0.033917
5050	0.0437668
5060	0.0568489
5070	0.074153
5080	0.0970608
5090	0.128169
5100	0.169923
5110	0.224164
5120	0.291852
5130	0.373154
5140	0.465438
5150	0.563361
5160	0.659433
5170	0.745888
5180	0.817242
5190	0.870839
5200	0.907744
5210	0.931115
5220	0.944938
5230	0.953159
5240	0.958352
5250	0.962453
5260	0.966466
5270	0.970499
5280	0.974074
5290	0.977004
5300	0.97897
5310	0.979806
5320	0.979693
5330	0.979154
5340	0.978635
5350	0.97855
5360	0.979102
5370	0.980202
5380	0.981526
5390	0.982742
5400	0.983445
5410	0.983412
5420	0.982735
5430	0.981702
5440	0.980434
5450	0.97937
5460	0.978768
5470	0.978802
5480	0.979519
5490	0.980769
5500	0.98222
5510	0.983771
5520	0.985038
5530	0.985787
5540	0.986423
5550	0.986702
5560	0.986885
5570	0.986869
5580	0.986663
5590	0.986746
5600	0.986818
5610	0.986825
5620	0.986887
5630	0.986915
5640	0.986551
5650	0.986053
5660	0.985271
5670	0.984331
5680	0.983303
5690	0.982092
5700	0.980788
5710	0.979768
5720	0.979023
5730	0.978358
5740	0.97762
5750	0.976964
5760	0.976441
5770	0.975935
5780	0.975519
5790	0.975348
5800	0.975208
5810	0.975062
5820	0.974744
5830	0.973896
5840	0.971944
5850	0.968122
5860	0.961762
5870	0.952169
5880	0.938794
5890	0.921178
5900	0.898802
5910	0.870721
5920	0.835899
5930	0.793114
5940	0.74122
5950	0.67958
5960	0.609326
5970	0.532427
5980	0.452648
5990	0.374306
6000	0.301013
6010	0.236914
6020	0.183392
6030	0.140554
6040	0.107418
6050	0.0822385
6060	0.0632488
6070	0.0488746
6080	0.038232
6090	0.0304986
6100	0.0245803
6110	0.0199332
6120	0.0164218
6130	0.0136695
6140	0.0114696
6150	0.00989827
6160	0.00861225
6170	0.00765674
6180	0.00687401
6190	0.00611785
6200	0.00541282
6210	0.00501496
6220	0.00459824
6230	0.00428794
6240	0.00411388
6250	0.00389182
6260	0.00387942
6270	0.003621
6280	0.00339204
6290	0.0033039
6300	0.0031157
6310	0.00307615
6320	0.00310896
6330	0.00305603
6340	0.00291644
6350	0.00283328
6360	0.00274346
6370	0.00269751
6380	0.00265643
6390	0.00267768
6400	0.00281906
6410	0.00267292
6420	0.00254335
6430	0.00242513
6440	0.00239331
6450	0.00252544
6460	0.0022986
6470	0.00206546
6480	0.00201085
6490	0.00207895
6500	0.00207922
6510	0.00204002
6520	0.00187044
6530	0.00191429
6540	0.00203899
6550	0.00177794
6560	0.0015798
6570	0.00158088
6580	0.0017591
6590	0.00191147
6600	0.00183417
6610	0.00170863
6620	0.00155385
6630	0.00157717
6640	0.00165155
6650	0.00142846
6660	0.00113849
6670	0.00114364
6680	0.00143901
6690	0.00165346
6700	0.0014246
6710	0.00126486
6720	0.00140733
6730	0.00142069
6740	0.00125945
6750	0.00133397
6760	0.00119231
6770	0.00133622
6780	0.00124232
6790	0.000924245
6800	0.00107465
6810	0.000999851
6820	0.00112096
6830	0.00116322
6840	0.00102555
6850	0.00102404
6860	0.00102762
6870	0.000985632
6880	0.000919836
6890	0.000853707
6900	0.000793039
6910	0.000855893
6920	0.000839738
6930	0.000815084
6940	0.000781439
6950	0.000590696
6960	0.000771964
6970	0.000872236
6980	0.000880716
6990	0.000845041
7000	0.000634732
7010	0.000662323
7020	0.000874165
7030	0.000954465
7040	0.000809377
7050	0.000815159
7060	0.000887156
7070	0.000923399
7080	0.000882751
7090	0.000808584
7100	0.000801197
7110	0.000797671
7120	0.000734995
7130	0.000703644
7140	0.000770726
7150	0.000775241
7160	0.000572196
7170	0.000659491
7180	0.00091274
7190	0.000871271
7200	0.000511282
7210	0.000569373
7220	0.000671141
7230	0.000726718
7240	0.000894275
7250	0.000923634
7260	0.000576902
7270	0.000383147
7280	0.000584459
7290	0.000868921
7300	0.000556762
7310	0.000435555
7320	0.000487098
7330	0.000533894
7340	0.000532535
7350	0.000696259
7360	0.000578907
7370	0.000474606
7380	0.000633091
7390	0.000884441
7400	0.00086121
7410	0.000575656
7420	0.000405583
7430	0.000543196
7440	0.000715891
7450	0.000678384
7460	0.000521962
7470	0.000398794
7480	0.00048249
7490	0.000853785
7500	0.000676793
7510	0.000521205
7520	0.000698037
7530	0.000880859
7540	0.000207359
7550	0.000389155
7560	0.000748338
7570	0.000936084
7580	0.000994854
7590	0.000586316
7600	0.000465447
7610	0.000528475
7620	0.000563191
7630	0.000503016
7640	0.000473385
7650	0.000316326
7660	0.000403637
7670	0.000680463
7680	0.000657388
7690	0.000630363
7700	0.000681455
7710	0.000585838
7720	0.000530339
7730	0.0010697
7740	0.000781115
7750	0.000839247
7760	0.000952442
7770	0.000698964
7780	0.00071857
7790	0.00072706
7800	0.000851372
7810	0.000896465
7820	0.000788464
7830	0.00112137
7840	0.000935735
7850	0.000759849
7860	0.000775925
7870	0.000774448
7880	0.000920886
7890	0.000692694
7900	0.000572993
7910	0.000750447
7920	0.000908784
7930	0.00112956
7940	0.000809204
7950	0.000761542
7960	0.00121732
7970	0.00119807
7980	0.00136489
7990	0.00110204
8000	0.000681179
8010	0.000631296
8020	0.000984124
8030	0.00111713
8040	0.000754142
8050	0.000534595
8060	0.000889214
8070	0.00050976
8080	0.000919928
8090	0.00090279
8100	0.000474537
8110	0.000678575
8120	0.000478518
8130	0.000665744
8140	0.00099162
8150	0.000966842
8160	0.000429765
8170	0.00018941
8180	0.000314377
8190	0.000382628
8200	0.000195076
8210	0.000186142
8220	0.000148999
8230	0.00011977
8240	0.000102735
8250	6.34642E-05
8260	-3.06385E-05
8270	0.000068197
8280	0.000134086
8290	0.000113447
8300	0.000133611
8310	0.000112826
8320	-0.000164607
8330	-9.60756E-05
8340	0.000275045
8350	0.000107989
8360	0.000260067
8370	0.000237473
8380	4.84973E-05
8390	4.80412E-05
8400	0.000559518
8410	0.000590877
8420	0.000320993
8430	0.000280514
8440	0.000658776
8450	0.000526822
8460	0.00121163
8470	0.00142831
8480	0.00112929
8490	0.00151889
8500	0.0013166
8510	0.00092608
8520	0.00117283
8530	0.00153271
8540	0.000128136
8550	0.000537666
8560	0.00100459
8570	0.00050246
8580	-0.000413141
8590	0.000273111
8600	0.000417728
8610	0.000784762
8620	0.00122945
8630	0.000817018
8640	0.00018964
8650	-0.000564879
8660	-0.000261893
8670	0.00065665
8680	5.01966E-05
8690	0.000461308
8700	0.000337584
8710	1.66751E-05
8720	0.000321313
8730	0.000742813
8740	0.000441452
8750	0.000300016
8760	0.000386182
8770	0.000178611
8780	0.000230913
8790	0.000339076
8800	0.000225811
8810	8.00652E-06
8820	0.000142353
8830	0.000125912
8840	4.54797E-05
8850	-9.50306E-06
8860	1.15374E-06
8870	6.15709E-05
8880	0.000315841
8890	0.000520393
8900	0.000453696
8910	0.000140698
8920	0.000119646
8930	0.00011987
8940	0.000107149
8950	9.70336E-05
8960	0.000094978
8970	0.000177664
8980	0.000250909
8990	0.00018341
9000	-4.62322E-06
9010	-6.14434E-06
9020	-4.55853E-05
9030	0.000330222
9040	0.000649192
9050	0.000106018
9060	-0.000174434
9070	-0.000039952
9080	0.000122021
9090	0.000244569
9100	0.000740728
9110	-0.000024602
9120	-0.000452405
9130	-0.000245719
9140	7.39623E-06
9150	0.00008919
9160	9.87162E-05
9170	3.47666E-05
9180	5.20105E-05
9190	0.000290171
9200	6.71859E-05
9210	0.000115273
9220	0.000482405
9230	0.000716495
9240	0.000275061
9250	0.00057027
9260	0.000930106
9270	0.000683987
9280	4.41155E-06
9290	0.000866609
9300	0.000968437
9310	0.000802793
9320	0.000705066
9330	5.61694E-05
9340	-6.08485E-05
9350	0.000251497
9360	0.000182482
9370	-0.000371631
9380	0.000547793
9390	0.00134194
9400	0.0014388
9410	0.00116524
9420	0.00120285
9430	0.000919381
9440	0.000841874
9450	0.000761511
9460	0.000322865
9470	-0.000382183
9480	0.000729738
9490	0.000325603
9500	-0.00036192
9510	0.00146446
9520	0.000379528
9530	-0.000138559
9540	0.000284471
9550	0.000754068
9560	0.000430919
9570	0.00190627
9580	0.0019319
9590	0.00107202
9600	0.00115129
9610	0.000238775
9620	-0.000673349
9630	0.00057479
9640	0.00261865
9650	0.00143685
9660	0.00122596
9670	0.00116014
9680	0.00149874
9690	0.00217762
9700	0.00125895
9710	0.000600256
9720	0.00053199
9730	0.0012723
9740	0.00257155
9750	0.00125396
9760	0.000878885
9770	0.000971975
9780	0.000395635
9790	0.000189869
9800	0.000296103
9810	0.000214812
9820	-6.2228E-06
9830	1.13047E-06
9840	-0.000332843
9850	0.000535083
9860	0.00107928
9870	0.000418803
9880	0.000388432
9890	8.26223E-05
